participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0559,R_300Odo3JKSaluyW,Nonsense,Bulldust,,Bulldust! I never heard duch rubbish in my life,In the wheatbelt when i was growing up,
A0561,R_2xLA3mwUOFDVlRm,Nonsense,Load of dribble,,"Well, that's a load of dribble!",As a child and still use it,"It a more polite term that bullshit, or horseshit."
A0562,R_2q3k0S5zgcUy0J2,Nonsense,Twaddle; absolute shit,,What he says is absolute twaddle,My Mum (1929-2020) used this expression a lot.,
A0566,R_3MtW7S6tfm7r7WN,Nonsense,May not be Australian - that's crap,,He's full of crap / that's a load of crap,Often in conversation,Can be interchanged with bull shit
A0568,R_2vZZCNG1qxhQJyo,Nonsense,buggery,,,,
A0570,R_3n9lT4mEPFfsQy7,Nonsense,gibberish,,he talking gibberish,,
A0573,R_3MGrSHf97IUHBKz,Nonsense,talking out their arse,,He's talking out his arse,when someone's talking nonsense about something they know nothing about,
A0574,R_2pMoCxMfGsRlSz7,Nonsense,bull,,He talks a lot of bull....,Everywhere,
A0576,R_SPCDRXmWN6czlkt,Nonsense,crap,,You are talking crap.,"frequently, from my wife.","Very much a put-down, derogatory."
A0578,R_21GuyLZ8fZbc1al,Nonsense,Bullshit,,"Don't listen to him, he's talking bullshit",All the time in many contexts.,A person who is good at talking bullshit is a bullshit artist.
A0579,R_1NnsBp3kl0uQiTl,Nonsense,rubbish,,Your excuse is complete rubbish.,My mother would tell me that if I was lying.,Nah except that I wasn't a very good liar.
A0580,R_3R8xuCq69n5mPJ1,Nonsense,Bullshit,,"I don't believe you, that's bullshit",All over,
A0581,R_3iCgSqyGkzAxx6R,Nonsense,Gobbledygook,,That sounds like gobbledygook to me.,,
A0582,R_vdZGaA0msaHCl7H,Nonsense,Rubbish,,That's a load of rubbish,Everywhere,
A0584,R_OD0RwcgNUR56rBf,Nonsense,Bullshit,,That is complete bullshit.,recently at golf.,
A0586,R_RJixKuPAJTarfgJ,Nonsense,Bullshit,,He's talking bullshit,,
A0587,R_21ErQHoCtOmn2SN,Nonsense,He's (she's) dribbling garbage.,,As above.,Common,
A0588,R_3ptpA3HwRfYhBar,Nonsense,Smack,,Just talking smack,,
A0589,R_31sYzxVNiWtUPuS,Nonsense,Bullshit,,,,Not sure it's actually Australian-specific
A0590,R_2WAc5JhxdJm5Kiu,Nonsense,"bull, bullshit,",,,,"equivalent words and phrases with the same meaning are sometimes local to a town or a workplace, and therefore conveniently meaningless to an outsider."
A0591,R_2pKQZA1D1qMT374,Nonsense,Tom foolery,,,,
A0592,R_3Dnp6fAQdcjULTi,Nonsense,Waffle,,He just waffles on about nothing,I say it myself,
A0593,R_3n0gA7vxDcOBOHr,Nonsense,Jibberish,,,,
A0594,R_UnmC9RNZeeeypwZ,Nonsense,bullshit,,that's bullshit,all the time,
A0596,R_brBDBzXFJFXCgxj,Nonsense,"rubbish,",,what rubbish,by a person whose IQ is less than the person being rubbished,rubbish
A0597,R_1PbL4wrVXk8aGlC,Nonsense,bullshit,,,,
A0598,R_1CHg3qdFpHbiDP3,Nonsense,Bullshit,,,,
A0599,R_2AZNYDaw1kV4NUu,Nonsense,"Malarky, bulldust,",,That's a load of...,Again not so often these days,
A0600,R_2B8rIS4lIXMUqQp,Nonsense,bull shit,,Mark McGowan talks bull shit,BBQ/football/pub,no
A0601,R_1Kd0XVo3p8asLu1,Nonsense,Gobbledegook,,"I don't understand, it's all gobbledegook","My grandmother used this 60 years ago, I still do",Possibly an English word
A0602,R_2y9NF5FoEvHyKLa,Nonsense,Bullshit - rubbish,,Thats rubbish mate,,
A0603,R_u9yB8GnhDHpAELv,Nonsense,Clap Trap,,Stop talking clap trap you don't know what you're talking about.,Again family and friends used this years ago,
A0605,R_2EGnXWKwYUAGKlm,Nonsense,Bullshit,,He's full of bullshit,"Last night, TV news",Very common usage.
A0606,R_2tmsM6kav4VnxH8,Nonsense,""" b s"", ""crap"", ""bull dust""",,"That bloke is full of bull dust, he talks crap, a load of bs.",General conversations over the years.,
A0607,R_2U5UQrLTZk29XBk,Nonsense,bullshit,,Did you see that bullshit decision the ump made,Between myself and mates,
A0612,R_2Pi3eAeItDmeuAi,Nonsense,bulldust,,incredulous response to information...thats a load of bulldust,every where all my life,
A0613,R_so3HOzWtSfPPLFf,Nonsense,Bullshit,,That is bullshit.,General conversation.,
A0614,R_2V9EFNWSMcOrikl,Nonsense,Off your nana,,"Mate, you're off your nana if you think you had right of way",Movies and tv,Nana short for banana
A0615,R_1CjNHLRzShGiJph,Nonsense,Bullshit,,That's a load of bullshit,Can't be specific,
A0616,R_3oN5K0kOse2CwPk,Nonsense,Pull the other leg,,,,
A0617,R_3qjHUtGYza3qXFG,Nonsense,Load of hogwash,,,,
A0618,R_1dyILDg8YWJAPLl,Nonsense,Crap,,Utter crap,,Still use it
A0620,R_Zw76Q7H1o0ZgDgB,Nonsense,Bullshit,,Old Glad bags covid response in Sydney us bullshit.,Everywhere,
A0621,R_2dSKmbl3en8VHKI,Nonsense,bullshit,,,,
A0622,R_2V3K0ZF1UGrdgsi,Nonsense,gammon,,No gammon could be translated as no bullshit or fairdinkum,Often used when talking to mates and acquaintances,
A0623,R_21nyQB9pWlsXeVY,Nonsense,baloney,,That excuse is just baloney,1950s-1970s - my mother used it a lot,
A0624,R_2CPnMxUDWBYnYfZ,Nonsense,BS,,That's BS mate,When someone is exaggerating or talking rubbish,
A0625,R_uwROaCMTo1mlSqR,Nonsense,rubbish,,that's rubbish,"in conversation, often with Aboriginal friends from northwest Australia","Rubbish is a complex term, particularly in Aboriginal English conversation"
A0627,R_1JVA8VYjSieKOWX,Nonsense,Bullshit.,,"How can you believe that bullshit, it's a lie.",All the time.,
A0628,R_8uY0xJ7Co05Jcm5,Nonsense,Rubbish,,He is full of rubbish.,When referring to someone who thinks they know everything but they clearly don't.,
A0629,R_elmaEuVnhJexlBL,Nonsense,bullshit,,,,
A0630,R_Q4iwUoVYjG2EWK5,Nonsense,Crap,,,,
A0632,R_3fCyenDBn2Oz6mK,Nonsense,codswallop,,That's complete codswallop,"father often used it, 50s to 70s","still in used, but sparingly"
A0635,R_2QKSXKX9mCV71HN,Nonsense,Bullshit,,The con man was full of bullshit.,Common for as long as I can remember.,
A0636,R_3ffoq3Y7mozyw7e,Nonsense,"Bullshit, crap or garbage",,That polly talks a load o crap,Regular usage,
A0640,R_2S0kzGO5Vpo8sSl,Nonsense,Cocky bastard,,Smithy was OK except he was a right cocky bastard,Not sure??,no
A0641,R_1ln9nHTU1RveiDz,Nonsense,"Load of bullshit, crap, rubbish, garbage, old cobblers (bus full of elderly shoe repairers!)",,"As a retort to a claim, 'That's just a load of …",1950s to present evenly overtime with cobblers least,
A0642,R_31zPRlmYRQ6Aa5I,Nonsense,Shenanigans,,What shenanigans are you lot up to?,Often from friends and family,Fun
A0644,R_bpATbVMVjXUJjpv,Nonsense,Bullshit,,Don't talk bullshit,Daily,
A0645,R_1r7bp2ydyFjMIGd,Nonsense,crap,,He/she's talking absolute crap,Everyday conversation,Very common
A0646,R_24CyV5e83ZHtm4w,Nonsense,Bullshit,,He's talking bullshit. No idea what he is talking about,When I read the mainstream news every day,
A0650,R_OwHwzkPyBHuIAiB,Nonsense,Gobbledygook,,Barnaby Joyce was speaking gobbledygook again,I use it,
A0651,R_2w5C5SXKaN0EfLL,Nonsense,Bulldust,,(a particular opinion) is bulldust,Often,"Vulgarism, but have used myself when goaded beyond endurance"
A0653,R_3DhU78rsvv2ojMb,Nonsense,Bull dust,,"""It's true!"" ""Bull dust, don't believe it""",Mostly when someone doesnt believe someone else,"Synonymous with ""bullshit"""
A0656,R_20TK0r9dKQT5ptd,Nonsense,Load of cobblers,,That's a load of old cobblers,,
A0658,R_1C9fEndG5RZxrUl,Nonsense,Quackery,,,Not recently,
A0659,R_3r0rA9UlDVkZA3q,Nonsense,the tooth fairy,,"You'd have to believe in the tooth fairy, if you believed that.",,
A0661,R_1pERxjsLWaX8YPo,Nonsense,"Bullshit, bull dust, bull, crap",,This survey is full of crap.,,
A0662,R_ZsIQdwqj9qf7Brr,Nonsense,rot,,where do you come up with this rot,when someone makes and unsubstantiated out there claim of fact or suggestion,is the poite version of a nubmer of alternatives
A0663,R_2aQQnIlkddzfq5f,Nonsense,Bullshit,,You're talking bullshit,Everyday usage,
A0664,R_2QYUmAKiRIhwVbb,Nonsense,rubbish,,what you say about that matter is complete rubbish,ever since I can remember,no
A0665,R_XhvX9iKWAJWeJG1,Nonsense,bullshit,,,,
A0666,R_b2UOs0IMcgLHMJP,Nonsense,Bullshit,,"Don't take any notice of that, that's bullshit","Mostly by me, but seeing it more these days in print and on TV","Well it's a very ""multi-use"" word. e.g. don't take any notice of him, he's a ""bullshit-artist"""
A0667,R_1f8WvHe2nBSscS9,Nonsense,"Crap, dodgy, crook, rubbish",,,,
A0668,R_W2m6Ys6fCnI81Al,Nonsense,Bullshit,,That's a load of bullshit,,
A0670,R_1rxAlF2UQY6fsEH,Nonsense,Bullshit,,The PM is talking bullshit,From 1960s eastern Australia,Sometimes people just say bull
A0672,R_2Qm1AniHDaTQkJ8,Nonsense,Horse shit,,,,
A0673,R_3KuvRIsGAwTVbn3,Nonsense,Load of garbage,,,,
A0674,R_OHAQCArNTOYe0O5,Nonsense,Bulldust,,What bulldust,By my father avoiding saying bullshit,
A0675,R_3j6sIC7F3z957aJ,Nonsense,What a load of Crap.,,,,
A0677,R_3oSivHmyLMJ4wfW,Nonsense,As much sense as a two bob watch,,Dumb as,Anywhere,No
A0679,R_SUYWdBsXHsDRrXP,Nonsense,Bullshit,,You are bullshitting me,Emerald conversation,
A0680,R_2tySviJnJ4hzNLj,Nonsense,Crap,,Cut the crap!,Very common,
A0683,R_6QkhKKaP71kqsXD,Nonsense,Crap,,What a load of crap,Anywhere and everywhere,There is a lot of it around - especially in the msm
A0684,R_1g88tYBxPppU3FI,Nonsense,Drivel,,,The prime minister is speaking drivel.,Should be a precursor for all reporting of Scott Morrison's statements.
A0685,R_1hAOjIjduapJjd6,Nonsense,Crap,,What that guy said was crap,Conversation recently,No
A0686,R_2DLUfPadTck86BL,Nonsense,"Codswallop, gibberish",,,,
A0687,R_3koyoNtDhdOa0eJ,Nonsense,bull,,that is such bull,in casual conversation,
A0688,R_CdeQ7tNGonOTcfn,Nonsense,Bull dust/shit.,,What a load of bull dust/shit.,I use it frequently.,
A0689,R_2s6eCKvxNxeLJgD,Nonsense,Rubbish,,That's just rubbish,Every day,
A0690,R_3ELkXeWtY2ugpDs,Nonsense,rubbish,,he was speaking rubbish,recenly when discussing someones views,
A0691,R_ZICSwCRrcFtTqHD,Nonsense,bullshit,,"""bullshit!"" yelled at the TV while watching #QandA",Frequently,I'm use this isn't uniquely Australian but it's possibly more ubiquitous and socially acceptable than other countries (ie: it's not super bad swearing here)
A0692,R_2Scc5YRrvCP8OLO,Nonsense,Balderdash,,"Go check the facts, you're just speaking balderdash.",Currently in Melbourne,
A0693,R_1mragJUfYiQRdkG,Nonsense,Bullshit,,That is bullshit,,
A0696,R_2sb6G3jyn9g1Adz,Nonsense,Bulldust,,He said he sent the email. That's complete bulldust,at work after dealing with architechts,No
A0697,R_DNLOCVaiFGB7Ye5,Nonsense,bullshit,,that is a load of bullshit,,"probably not exclusively Australian, shortened to bull"
A0698,R_r9ABmbAyr5dG6jv,Nonsense,bullshit,,The whole report was bullshit.,Numerous times all my life.,Not sure if it's actually Australian or in wide use elsewhere
A0700,R_3fcRl1nYyZuR1tS,Nonsense,Can't tell you either,,,,
A0703,R_2dBjbY66yHmY11j,Nonsense,Bonga-wonga,,"That politician is full of shit, everything he says is bonga wonga",Of the government,
A0704,R_1dhltZ6dOuvS60a,Nonsense,bulldust,,,,
A0705,R_1OiVoMzuMr4AGH2,Nonsense,Shenanigans,,,Country town,
A0706,R_3lyLugi6yTCJT8d,Nonsense,Furphy,,The gst is a furphy rort,Sydney,No
A0708,R_26nmtfZsXDlGBtg,Nonsense,gibblydook,,its all gibblydook to me,conversation,
A0711,R_2P6exrffgQ1hQMC,Nonsense,Bullshit,,,,
A0712,R_1ihwBuF4eBwqhEX,Nonsense,bullshit,,,Still in use,
A0713,R_3O6tJ8G3AQAgt8Y,Nonsense,Gobbleygook,,You're speaking gobbleygook,Family and freinds over many years,
A0714,R_3Dc0opnP8o9VOdG,Nonsense,bullshit,,what a load of bullshit!,,
A0715,R_bHEHXfmFFnCqsPT,Nonsense,Bullshit,,"Oh come on Barnaby, that's just bullshit",Generally around,"One of many colloquialisms. EG 'Bovril', ie concentrated bull."
A0716,R_1M5rzlRk2xxD2bA,Nonsense,Carry on like a pork chop,,I really wish you'd settle down and not carry on like a pork chop!,"My mum to describe me when I'm going on about something silly, mostly :)",
A0720,R_1lohENOYo0t4vTk,Nonsense,Codswallop,,That's a load of codswallop,My dad,
A0721,R_3Ld0pBaxufVZ7pA,Nonsense,crock of shit,,What he said was a crock of shit,,
A0722,R_1irOH2oAPu7L4zF,Nonsense,A lot of garbage     rubbish,,I;ve never read such a lot of garbage (or) rubbish,Listening to parliament,
A0723,R_TcIugGHtlqWAtsR,Nonsense,bulls wool...codswallop...bullshit,,what a load of bulls wool or codswallop,from my grandfather through to my kids...,
A0724,R_2WOJKeQmmnR8N65,Nonsense,Silly buggers,,"If someone is 'playing silly buggers' then they're being silly, nonsensical or trying to have you on",general conversation,
A0725,R_2wcRysPjuQYXYco,Nonsense,Thats a lot of BullS----,,,,
A0726,R_qQR9gCBEtJEYAvv,Nonsense,Bullshit,,This is absolute bullshit,"A fair bit, even now. I still use it",
A0727,R_1IrQpacYWwPXSyO,Nonsense,Bullshit,,"Mate, what that bloke just said is absolute bullshit.",Refer Previous,Self Explanatory
A0728,R_3EkLnYlM9SpN6Ex,Nonsense,Rubbish,,Why are you talking rubbish? That's nonsense,My mum would say it when I was a child,
A0729,R_UA6J6arTIltMIr7,Nonsense,crap,,that's crap,conversations with friends,it's a bit unkind and/or rude
A0730,R_diHctkk2kSriQGl,Nonsense,Crap,,"That's utter crap, you don't know what you're talking about","Workplace, informal usage",Used to be associated with bull-crap but that one has slipped out of usage
A0731,R_2zVhuyBC4QTwZJP,Nonsense,Rubbish,,,,
A0732,R_PH734zycMbZ7b4l,Nonsense,Crap,,What a load of old crap.,I use it all the time and it is in common use.,Multi purpose word
A0733,R_3qX839269RxD2nJ,Nonsense,Piffle,,Oh piffle - to dismiss a nonsense argument in conversation,"By me, to my mother",It might be English snd literary?
A0736,R_dapz5QymP7xYbtL,Nonsense,arse-paper,,An honest politician? Arse-paper!,common. local,there was usually an expletive added.
A0737,R_2S8MyqLGqaZUrSt,Nonsense,"Garbage, bullshit",,,,
A0738,R_1GDgqB3hIDc0t4x,Nonsense,Bulldust,,Sounds like bulldust,Out with friends,No
A0739,R_2djfakpvu1vWN9A,Nonsense,gobble de gook,,thats a whole lotta gobble de gook.,,
A0740,R_29sOVEWZz2oxUVp,Nonsense,bs,,,,
A0741,R_24xdnySV17bINax,Nonsense,hoo ha,,That's a load of old hoo ha,In general conversation,
A0745,R_1q8qmUNUoGuNNBH,Nonsense,horse feathers,,That's a heap of horse feathers.,,
A0747,R_22mLsiGZ3TtxXVQ,Nonsense,Bulldust,,That's a load of bulldust,,
A0750,R_2aY6hY3Zt2OUI1e,Nonsense,Load of bull,,George Christiansen speaks a load of bull about covid,Very common,"Can be shortened (""that's bull""), or used in full with expletive added (bullshit)"
A0753,R_12avnkgDSA44Hqz,Nonsense,"bull, bullshit",,,,
A0754,R_3COkSBOOUnXgL1D,Nonsense,Complere rubbish,,Australia's climate change policy is complete rubbish.,,
A0755,R_3HulWWpJMfQMMN7,Nonsense,Balderdash or bunkum,,As in what a lot of balderdash,By my parents growing up!,No
A0757,R_1IGDRSMfr9EQm1B,Nonsense,"Bulldanggers, bullshido,",,"What a load of bullshido, or i am calling bulldangers on that",Bullshido from growing up. Probably a leftover from ww2 and play on words with japan. Bullshido. I reckon i came up with bulldangers,
A0758,R_6naBpU6FM4rOWTn,Nonsense,Bullshit,,"That is bullshit, if I have ever heard it.",Everywhere,
A0760,R_dduOqgTtmMASU01,Nonsense,Crap,,He was talking crap,Everywhere,Widely used
A0761,R_wZ8FmsQ4xYdaagF,Nonsense,Bullshit,,"He's just talking bullshit, take no notice of him.",All my life - it's everywhere.,No
A0762,R_1Nevu7bh9wEG0rV,Nonsense,Bullshit or crap,,You are full of bullshit,All the time,
A0763,R_0CkcVkAjVT9yFPj,Nonsense,malarky,,that's a big load of malarky,by people who say this instead of BS,No
A0764,R_1inyTPKaZJregt0,Nonsense,Bullshit,,Some drongos believe climate change is a load of bullshit,,
A0765,R_2ZV0ao1RoDqbpDC,Nonsense,bullshit,,That's a load of bullshit,general,
A0766,R_Ry72ybpuTz99iz7,Nonsense,Nonsense,,That's nonsense,Generally,No
A0768,R_2hKQIojyer2TdrH,Nonsense,full of sh#t,,that entitled knobber is full of sh#t lucky that shes a bit of a bonzer looker,every day,nope
A0771,R_2cArV6MauxkVHXD,Nonsense,guff,,"That is so silly, what guff!",from the 70s?,I have heard this widely used but maybe mostly by older people.
A0772,R_2wGIuSDZVh4VtgK,Nonsense,argy bargy,,what a load of argy bargy,don't know,Had to google to check
A0773,R_3g2cVLGNyP0OmjR,Nonsense,bullshit,,,Last 60 years,
A0775,R_6Lst0fEANDjyvyV,Nonsense,Bulldust,,"Oh Bulldust, stop talking rubbish.",My mother used to use it ;),
A0776,R_1LwlJZTlP4tuRBn,Nonsense,Frogshit,,That's frogshit (in reference to a statement seen as nonsensical),Recently in conversation in Queensland,
A0777,R_1rucUdp9OVAdXvp,Nonsense,bullshark,,I call bullshark on that,my 10 year old uses it regularly,it's a polite way of saying bullshit
A0778,R_3lLedhgtPw20RXA,Nonsense,"garbage, trash, bullshit, garbeldegook/gobbledegook",,,,
A0779,R_2qyFX5WLUky5r24,Nonsense,Frog shit,,,,
A0780,R_s6zoPHF5fjFIzsd,Nonsense,raw prawn,,don't come the raw prawn with me,general usage,it implies you are trying to tell me something untrue or unbelievable
A0781,R_NX8uFtBFyVPCx0d,Nonsense,Shit,,Don't talk shit,Universal,Hardly narrows the versatility of 'shit'
A0782,R_9yFZBjOfjjxu2L7,Nonsense,Bullshit,,That is utter bullshit,"Me, friends, family.",
A0785,R_31bjLbnv3w9QB53,Nonsense,furphy,,what a furphy,not for a long time,
A0787,R_3jTnJs2D2a8QZwt,Nonsense,bullshit bs,,That is a load of bullshit,friends family tv,
A0788,R_2P1Z8bOuQRidQCY,Nonsense,Fiddlesticks,,When you say something that is ridiculous or unsupportable the response is 'fiddlesticks!',My mum always used this when we were growing up,
A0789,R_3HM4STjAaOtQypF,Nonsense,load of rubbish,,that's a load of rubbish,all my childhood and still now in most circumstances,rubbish could be substituted for crap nowadays
A0790,R_1IlPJlz0EF0i0Hy,Nonsense,load of crap,,That's a load of crap.,"60s, 70s to now",
A0795,R_3dDJbbK9fp2VBkW,Nonsense,Bum,,That's bum.,Grandfather used it alot,"More harsh than nonsense, implies a judgement of the person who says it."
A0796,R_3lWiTPFhRSp2YWL,Nonsense,Piece of crap,,This micro-wave oven is a piece of crap,"Last year when our 8 month old micro-wave oven ""fell over"". There is another one for you.",Very derogatory opinion about something
A0798,R_1gUv1jWi7BSAOVf,Nonsense,Crap,,,,
A0799,R_1ifI2kZVaKIbvPA,Nonsense,Poppycock,,That is absolute poppycock!!!,"Me, family, work",
A0800,R_2WT0DayYaNdc9ID,Nonsense,Bullshit,,That bloke is full of bullshit,All the time everywhere,
A0801,R_1j6W8Pdk3wOvQXc,Nonsense,talking though his hat,,He's talking through his hat,"My parents used this to refer to someone who doesn't know what he is saying, rural South Australia",
A0803,R_1d9OxNI4bLIOkFP,Nonsense,Bullshit,,What you are saying is bullshit,Widely used often,
A0804,R_22SspvQGntQ8JBX,Nonsense,Crap,,That's crap!,"Lots of times and recently, by all ages",No
A0806,R_2YtX5yNtP90T4x3,Nonsense,codswallop,,What a load of codswallop!,"Still known, but not used as much. Definitely my parents used it.",Presumably ex-British.
A0808,R_WujgrwVVrJXUdzP,Nonsense,Bull dust,,What you just said is a load of Bull Dust,in everyday conversation,Can also be shortened to a lot of Bull
A0809,R_3dJMcASjog9BGXQ,Nonsense,load of crap,,He was talking a load of crap.,Between friends/ colleagues,similar to bullshit
A0810,R_1YenCf3Ihmwo1I5,Nonsense,codswallop,,What a load of codswallop!,In the family,
A0811,R_w4ZEgS6l5Qo1JBf,Nonsense,Codswallop,,That's a load of old codswallop,,
A0814,R_3PBfNkYVyyRbke5,Nonsense,Bullshit,,The prime Minister spouts a load of bullshit,Sporting events.Towards politicians and journalists,
A0815,R_pcIQaV2EmSytp4t,Nonsense,"crap, bull",,,,
A0816,R_3KIx1WGXXdkqgBi,Nonsense,Crock of shit,,I just heard Morrison talking about anything. It was all a crock of shit.,I would hear it more in Sydney when I visit family and friends than in Adelaide where I am now!,"I use it all the time, i.e. 'What a crock of shit!'"
A0817,R_1NgZwNVI1YGV4ju,Nonsense,load of bull,,The press conference provided another load of bull,Widely,"Bull can refer to bulldust, or more frequently to bullshit"
A0818,R_2AXxyzL5SV8y9Xe,Nonsense,codswallop,,Rubbish! That's a load of codswallop.,Childhood,
A0819,R_1LHdYch4VLXAkMt,Nonsense,Bullshit,,That is bullshit,Quite often by friends,
A0820,R_BENlXaMUM8SkwSt,Nonsense,Crap rubbish,,,,
A4394,R_2VEm4rdWteDXNyv,Nonsense,Rubbish,,"Person is ""rubbish"" does rubbish and talks rubbish",Everywhere,No
A0823,R_rd44wRI3LTrIOZP,Nonsense,Bullshit,,,,Probably universal though
A0825,R_w7ZZX7qW2w3ilcl,Nonsense,Clowning around/playing silly buggers,,Stop clowning around/stop playing silly buggers. You're heading the right way for a clip across the ear.,"My dad, when I was little.",
A0828,R_24xddHstSwnkn0s,Nonsense,malarkie,,Thats a bunch of malarkie,brisbane,
A0829,R_BE87RaQCseIgPlf,Nonsense,Malarkey,,What's all this malarkey?,,
A0830,R_2SJKGmNQavCMkrv,Nonsense,"poppycock, baloney",,thats poppycock,,may not be Aussie
A0832,R_6DaObGkRzUHzd9T,Nonsense,Bull shit,,,,
A0833,R_d0Wq5Q67a3s5cFr,Nonsense,piffle,,what a load of,childhood,
A0837,R_3Rs8KvsxQLQ8ZPw,Nonsense,baloney or 'load of baloney',,that's a load of baloney,used to hear it when growing up,
A0838,R_2qBIFpBWreMCBQ9,Nonsense,Load of cobblers,,That is a load of cobblers,"Me, my friends",
A0839,R_9uh7JjWqRYTToLT,Nonsense,Claptrap,,That statement is a load of claptrap socially,,No
A0840,R_3iIFzhItc5HRczN,Nonsense,Bullshit,,This induction day is bullshit,Many times when younger,Crap also similar
A0841,R_AjPcHPQKipkTqxz,Nonsense,bullshit,,Everything he says is just bullshit.,Very common,May be American in origin
A0843,R_PIJPWWfmteZ14cN,Nonsense,That's rubbish or what rubbish.,,,Often.,No
A0844,R_2f3RIj4dmazu3Bk,Nonsense,Dribble,,That's dribble,By someone in response to something I said,
A0845,R_DA9iZuwFtCI5Wkp,Nonsense,Bull dust,,"""He said you did this"". ""That's bull dust!""",Still hear this sometimes in more rural areas and social media,
A0847,R_2DMJumKJkzqumsu,Nonsense,crap,,,,
A0848,R_z8df50RG84QW7mh,Nonsense,bollocks,,That is total bollocks,,
A0849,R_1Hk8uY9OsxmjEpj,Nonsense,bull shit,,,,
A0851,R_2TMe2mGyn4EgfZe,Nonsense,Bullshit,,What a load of bull,,Probably US origin
A0852,R_1pKCL6JRA455jng,Nonsense,Bullshit,,,All the time everywhere,
A0854,R_27W5hIjukJHi4fm,Nonsense,bullshit,,That poitician just spouts a load of bullshit,variously ver many years,"Unacceptable in my famiy, so had to make do with 'bulldust'."
A0855,R_wS6gNRs1KSHA4vf,Nonsense,blowing the wind,,ignore him he's just blowing the wind,,
A0856,R_2faMiGi0SmKEU0N,Nonsense,Load of crap,,that's a load of crap or what a load of crap,everyday language,hear it everyday
A0857,R_3Jd7swDUA0pGPL3,Nonsense,"rubbish, garbage, shit",,You are talking a load of garbage,everywhere.........all sorts of people,
A0858,R_1jPsFTn3dibd0kj,Nonsense,what a load of bullshit or codswallop,,,,
A0859,R_3Rb800lV4NyRyp3,Nonsense,Bullshit,,I just read this bullshit in the newspaper,Lots of times... it is very common and generally written as B*shit,It means that it is a big load of crap
A0860,R_d3Z7zkR7A7bSKWd,Nonsense,Crap,,You're talkin crap,All the time,No
A0861,R_1pxMNLCD2knEA7A,Nonsense,Bullshit / crap,,What a load of crap / bullshit. Smells like crap / bullshit to me!,In reference to something one finds not considered to be true.,An analogy to excreta in a negative expression.
A0865,R_3iLtEC7D5aWFddm,Nonsense,gobbledegook,,he's talking a lot of gobbledegook,"when I was young, not heard the word for a long time",
A0866,R_vuGGTzyjYTaDqVP,Nonsense,Twaddle,,What absolute twaddle.,,
A0868,R_Ab3mx09glx7vwOZ,Nonsense,Hogwash,,That's complete hogwash.,"In conversation, on tv.",
A0870,R_bOdJQLmn8AAlG93,Nonsense,poppycock,,What a load of poppycock,My mum uses it all the time,
A0873,R_r1tDyq344jeZ5br,Nonsense,Bullshit,,That 's bullshit,,
A0874,R_1llPekpGYAfJ9o1,Nonsense,Bu,,Bullshit,Everyday listening to our PM,
A0875,R_1pQAPLVy0sls9EF,Nonsense,nuts,,That's nuts,,"I'm not sure if this really means nonsense, but it's close"
A0876,R_tQl60DjjKpLPbNL,Nonsense,Bullshit,,,,
A0877,R_3phZKcolPIrChW2,Nonsense,Rubbish,,That is absolute rubbish,All the time as a kid,No
A0879,R_BFDLy5cD6A49zuF,Nonsense,Load of waffle.,,They were talking a load of waffle.,Usually when someone is big noting themselves.,Been around a long time.
A0881,R_3szyY4Zdme07aV7,Nonsense,piffle,,that is absolute piffle,A congregation member about something the minister said in a sermon!,
A0882,R_oY3KrP9QvSnAo37,Nonsense,Rubbish,,,,
A0884,R_XY3huZInooNu7jr,Nonsense,crap,,,"family, community, work",
A0885,R_1CpQmaLO0D9OWlx,Nonsense,"Silly buggers, bullshit,",,"That's silly buggers, that's bullshit","Bullshit still in use, silly buggers in times past",
A0886,R_3dFW8LEoRGzJCoM,Nonsense,Bullshit,,"Utter bullshit, mate.",Very common.,
A0887,R_3Dc35odKwboKH0S,Nonsense,Bullshit.,,That bloke's full of bullshit.,General conversation,
A0888,R_1mfO7XcTJgATtXw,Nonsense,bullshit,,what a load of bullshit,almost every night reacting to the latest politician claptrap!,I think this is more universal in the English speaking world.
A0889,R_4HCu6Fs7PC3BI9b,Nonsense,crap,,this century,He's talking crap,
A0890,R_Xn3rB0DqaCUpbQR,Nonsense,Crap,,That's crap,Often common method for describing uselessness,Can mean function and content
A0892,R_2ylu6O587MMoaBx,Nonsense,no way hose(s)ay,,When someone may be claiming to know whatever.,family and friends.,It's only one of many.
A0893,R_1jdLE2ysYFh5JcK,Nonsense,Guff,,That explanation is guff,Growing up,
A0894,R_2dou79C8Owe1dDo,Nonsense,Balderdang,,,,
A0897,R_2UgQ1vX7ffhHmxQ,Nonsense,Goobledygook,,Centrelink forms are full of gobbledygook,Everywhere,
A0898,R_2XndbANLk3tuXTi,Nonsense,bullshit,,That's bullshit,all my life,
A0901,R_9Lme54cTRt0pr6V,Nonsense,Piffle,,That's just piffle.,,
A0902,R_3im0F2XVO3HEo29,Nonsense,shit,,He talks complete shit all the time,,
A0903,R_ONJva4oQ4ny5OLL,Nonsense,bullshit,,that is utter bullshit,anytime someone doesnt agree with someone else,nope
A0905,R_2TAljQ3KVF8u3L8,Nonsense,rubbish,,don't talk rubbish,,
A0906,R_1M5jeeiStnZKEt3,Nonsense,rot,,he talks a lot of rot,everywhere,
