participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A1737,R_1GZbXe5ajVUfrnK,Alcohol,booze,,Are you getting on the booze?,,
A1738,R_3Evc0PEImtYnK6a,Alcohol,Booze,,They had a lot of booze at the party.,General conversation recently.,
A1740,R_1ovZ5JZGg4EmlVf,Alcohol,piss,,I really got on the piss last weekend,Colloquial speech,
A1741,R_eESY6pDfDsS4bKx,Alcohol,Booze,,I'm gonna hit the booze tomorrow,Everyone!!!!!!!,
A1742,R_3EuQghiSmRIEIil,Alcohol,Goon,,Goon bag (wine sack),90s/00s - as a high school student,"""Goon of fortune"" house party spin in the game show featuring a hills hoist, a goon bag and bag of chips"
A1743,R_3G0OMpg6XVJ6xP8,Alcohol,Piss,,Looks like they're on the piss.,Omnipresently since around the mid 1990's when I became of the legal drinking age.,More commonly used by less sophisticated youth that grow out of the term as it has become less common amongst my peers.
A1745,R_1eRETyi9ZmpvYAo,Alcohol,grog,,I am off to get some grog,parents,no
A1747,R_1HbAqe4X9UZs5fb,Alcohol,Booze,,wanna get some booze,by people of all ages generally by younger people however,
A1748,R_1rMlud2Nd29itOv,Alcohol,goon,,"""who brought the goon?""",at gathos or parties,
A1749,R_27KJ1cQmXLuCcxT,Alcohol,booze/ piss,,can you pass the booze/ getting on the piss,at parties,
A1750,R_2zjN5iRVZDJU2Wa,Alcohol,piss,,im on the piss mate,,
A1752,R_OyilmkZLAQ8BiZb,Alcohol,grog,,let's get on the grog,at parties,no
A1753,R_rpEzSMfq575qOAh,Alcohol,piss,,im on the piss,"at school, parties and pubs",
A1754,R_3HCFBJhm0HURYRX,Alcohol,piss,,get on the piss mate,idk,
A1755,R_23WZOP1pjG9hI5U,Alcohol,Grog,,Can you please buy me some grog,,
A1756,R_85Is12EoNZTxrgt,Alcohol,piss,,get on the piss,,
A1757,R_2bPqEIPypoPeHAd,Alcohol,grog,,,,
A1758,R_wMBgjNLRLXzaGVX,Alcohol,Grog,,He's been on the grog.,Speech,
A1759,R_2aM4YvOZpOkaKqC,Alcohol,booze,,i got to go get some booze,in speech,
A1760,R_1BXaddaK8km1c6C,Alcohol,booze,,can I have some booze?,pubs,
A1763,R_1jD30bSVfOlg47p,Alcohol,coldie,,,,
A1764,R_uyrByGOJSDpCSFH,Alcohol,schooner,,"Had a nice time, drank a couple of schooners.",Real life,
A1767,R_1JJVlEKPKNsovmb,Alcohol,Adam's ale,,"If someone is drunk, they are overstoked on ""Adam's Ale"".",In a book/on the Internet.,Nope.
A1769,R_dm1xxSIilW1yY25,Alcohol,goon,,lets go get some goon,,
A1770,R_1LogHfY2HqOTeSI,Alcohol,on the beers,,oh hey man wanna get on the beers tonight,,
A1771,R_2wSqJ60HQ1l0cfg,Alcohol,"slops suds, grog, piss, hair of the dog, plonk,",,He was on the grog all day yesterday and stayed on the suds most of the night drinking plonk and all sorts of other piss. Its no wonder he wanted some hair of the dog this morning.,Always been part of my life,He needs an introduction to AA.
A1772,R_2zdRRQNKLf2kGd9,Alcohol,Wubla,,I want to buy a bottle of wubla.,WA 1970s and 1980s.,"Wubla means wine. Reputedly used by aboriginals, this word was adopted by whites as a joke term."
A1773,R_2flgrCYW6nuHudL,Alcohol,Loony soup,,He's on the loony soup.,At university (ANU).,
A1775,R_tVEydEw8vs9PBM5,Alcohol,Booze,,,,
A1776,R_271XfWGu0OoCwZa,Alcohol,grog,,,,
A1777,R_1f7XQ5fhOdBGYyv,Alcohol,grog,,"""hey Tom do we have any grog, yes we've got two goon bags""",on TV shows,
A1778,R_24Ct9f83u0d4K2G,Alcohol,goon,,pass the goon over,from friends,
A1779,R_1ds2KkgHBI2ZL82,Alcohol,grog,,Go get me some grog,family,
A1780,R_CjoHW80dwlLbvLr,Alcohol,grog,,stop drinking all the grog,Southbar road,no
A1784,R_XzibTYcGTPrMqqJ,Alcohol,Beer,,Pass me a beer,causal use outside,
A1785,R_2WASwQpAgnXBj4y,Alcohol,grog/piss,,get some more grog or lets get on the piss,,
A1786,R_2D5EGyrv3pmdeXx,Alcohol,getting on the piss,,lets get on the piss,"house, tv",
A1787,R_sGzOB8oWbbUrvEZ,Alcohol,Grog,,drink the grog,Everywhere,
A1789,R_1GBLLRksQnh8JJg,Alcohol,piss,,,,
A1792,R_6rpwGWKCY78nGsp,Alcohol,piss,,get on the piss,,
A1793,R_2rr6cxe5jIqZxE7,Alcohol,grog,,BYOG: Bring your own grog,in the context of parties,
A1794,R_1kUlmBGUynw7zbS,Alcohol,piss,,get on the piss,when wanting to drink beer and now commonly any kind of alcholic drink,
A1795,R_WvUA5MjsZyzamSB,Alcohol,plonk,,,"australian shows, general public",booze
A1796,R_ULbdDGVVBQCTjC9,Alcohol,plonk,,That's not bad plonk,"In a lighthearted way in relation to the quality of a wine, for instance",Heard it more in my youth
A1797,R_RODDXEFNPi79jgt,Alcohol,grog,,"It's Friday, let's get on the grog after work.","Anytime, in public.",Tends to be older people >50 who say it.
A1798,R_2dQ6jZ4VyYpjVNT,Alcohol,booze,,The party will have lots of booze,don't remember,No
A1799,R_e3efBdI2TyX7qp3,Alcohol,grog,,you better get some grog into you mate,made it up,well i have heard it somewhere
A1800,R_1n29hcBiZZgnxN6,Alcohol,Booze,,Let's go down the pub and get some booze,"Friends, street",Ubiquitous expression
A1801,R_3ERSpbMbI3Qic5y,Alcohol,Booze,,,,
A1802,R_Y47zju2RPgKH36F,Alcohol,"Grog, piss, booze",,"On the piss, go to the booze shop. Get some grog",,
A1804,R_1jZI0Ocf7sf7Ige,Alcohol,grog,,,,
A1805,R_1lbk6hgmVla4cpr,Alcohol,Cardonnay,,Let's have a glass of Cardonnay,Kath & Kim,
A1806,R_zVb5CEXUWDwGmUV,Alcohol,Booze.,,,,
A1808,R_3lEKgl2i9Jkhu3o,Alcohol,Mother's milk. A brew,,Gin is mother's milk. I'd kill for a brew,The first in my generation. The second in my chidrens,
A1810,R_1PRdoD3U39t8o3v,Alcohol,Turps,,I was on the turps last night,In my youth at Monash University,No
A1813,R_2pLzm6SAcgcd5cc,Alcohol,Grog,,Take me to the bottleo will you. I need to buy some grog.,I still use this. Used a lot still.,No but I'd like to know where it comes from.
A1814,R_3CZV7bJGXiToFFy,Alcohol,Booze,,He's on the booze,Various,"It has a negative feel, excessive drinking"
A1815,R_0oVP9qSXjVUexQB,Alcohol,Grog,,Go get some grog,,
A1816,R_3hcHQmJAmcxCnm2,Alcohol,Plonk,,I drank a bottle of plonk and suffered a hangover.,Often over the years - social situations,
A1817,R_2wagJNSb0fWVKnX,Alcohol,Grog,,Pass the grog mate.,At a party.,
A1818,R_O9ccNkFhgz1DEZj,Alcohol,Grog,,Do we bring our own grog?,,
A1819,R_1yHIOteh70ZBNQJ,Alcohol,Booze,,He brought the booze to the party,,
A1820,R_aVquy1bcuC4aJgJ,Alcohol,Grog,,Did you bring any grog with you?,Gre up with it,
A1821,R_3qmNqQ5KxRASNex,Alcohol,plonk,,He had too much ponk on Saturday night,Mum in the 1960s SA,
A1822,R_2CN7iBd9OcKtFHc,Alcohol,White Lady,,"Poor old Jim, they had to bring him in to town he's had too much White Lady",In the NT 60 years ago,White Lady was a drink made from methylated spirit & powdered milk & sometimes for extra kick a pinch of strychnine
A1823,R_2QLNdVHFSpLuGdC,Alcohol,grog,,Whose bringing the grog,When you are going out for dinner.,
A1824,R_PHuizn8F4KqNWQp,Alcohol,Grog,,How much grog have you had?,Since my childhood,
A1825,R_DpHaYPV5YBncqBz,Alcohol,turps,,He's been on the turps,Melbourne in the sixties,
A1826,R_2Pdk5DEdrYgcxDY,Alcohol,"Booze, piss', hair of the dog",,Boozer= pub; get on the piss,The last- my dad,
A1827,R_3h3nVwqsWOjC2fA,Alcohol,goon,,I just went to the bottle-o and got myself a goon bag.,My husband uses it all the time to give me a hard time. Haha.,
A1828,R_2RV2MN2HWZozLzV,Alcohol,Pissed as a newt,,I was as pissed as a newt last night,My youth,
A1829,R_0DOfGTNf4NZY0cV,Alcohol,plonk,,going to the shops for some plonk,yesterday,not sure of it's origin
A1830,R_22SuBNtKWM9ZwfT,Alcohol,grog,,do you want to get on the grog,around special events or weekends,no
A1833,R_C9SNK1MjsO7zXwJ,Alcohol,grog  or booz,,Dave did you bring the grog? Bring your own booz.,All the time right down the generations from 95 yr old father to teenage grand kids.,
A1834,R_Aj2NXHk5jrIlxVD,Alcohol,Grog,,"""here, pass us the grog""","By family members, particularly older men",
A1835,R_WoE42imgF2KehMt,Alcohol,Grog,,"I'm going to the grog shop, you want anything?","Any time to describe alcohol, like a party might be BYOG (bring your own grog)",
A1836,R_2SDHjJW0sZV91uu,Alcohol,plonk or grog,,talking about alcohol,talking about alcohol,
A1837,R_T14XGtYPN6vYjp7,Alcohol,grog ; tinny,,grog - Got any grog  tinny - common slang for a can of beer,conversation; movies,
A1838,R_2VJV3YGPa7HM5eR,Alcohol,Booze,,Going to hit the booze on the weekend,Younger people talking,
A1839,R_1P1QFGRYsJLOJOY,Alcohol,on the piss,,,,
A1840,R_3KJGn2JQwI8z0B6,Alcohol,Grog,,At least the grog shops are open during the pandemic.,"Regularly, everywhere.",Seems uniquely Aussie... also a keeper.
A1841,R_2aLvH7i52T6Bog2,Alcohol,grog,,,,
A1842,R_29icw4QKhhABcKT,Alcohol,"booze, grog",,"""lets go get on the grog""",family,
A1843,R_3PBTMsjgREW4a5x,Alcohol,"slab, two pot screamer, goon, shardy, pissed, champers",,,relaxed company,
A1844,R_2zinbwYsQ073GU2,Alcohol,grog,,lets get some grog,when someone says alcohol,no
A1847,R_2rvyNvBkYdFbI5c,Alcohol,Piss,,Get on the piss,"Pubs, home",
A1848,R_8HriZpV8z86nmUx,Alcohol,booze,,going to the bottl'o to buy booze,when people go to the bottl'o to buy alcahol,
A1849,R_2QhzoUpcCV1I1LI,Alcohol,grog,,get us some grog would ya,home/family friends,no
A1850,R_z89x05FWB0PSyWt,Alcohol,grog,,hey pass the grog,,
A1852,R_1cY9XoGM2Xr0iGk,Alcohol,bevs & goon,,who's gonna go pick up the bevs/goon?,everywhere lol - hear goon in Darwin more though,
A1853,R_e3Zlp3niN1J3ilX,Alcohol,grog,,He's on the grog,conversations,
A1854,R_3PdG11SEWxqEFfo,Alcohol,grog,,did you bring the grog?,,
A1855,R_71mSdVm7cwbAHYJ,Alcohol,grog,,,,
A1856,R_yNOxNP49eKOfN3b,Alcohol,Goom,,Kids down the back drinking goom,"By white people speaking negatively about indigenous people drinking a mixture of methylated spirits, water, and sugar",
A1857,R_UxZ6GGJRoKIWA4V,Alcohol,Round brown sandwiches,,I bought some round brown sandwiches from the bottle'o,,
A1859,R_2vhTmybS6uM5xXj,Alcohol,Grog,,I'm going to buy some grog,"Family, friends, strangers",
A1860,R_3FWFZjNqYgvTGvv,Alcohol,Grog,,"Ya got the grog, mate?",Various,No
A1861,R_1QxA2o0PRzhrchM,Alcohol,Grog,,,,
A1863,R_06y2JlGMwjZbicF,Alcohol,Goon or piss,,Let's get on the piss after work,Everywhere,
A1864,R_vl8P2mLjQPp0pXj,Alcohol,Grog,,He's been on the grog,Growing up Vic 70s/80s,No
A1866,R_232JRRwecOHiSPk,Alcohol,goon,,Do you remember buying those goon bags for parties when we were teenagers?,I've never used it but seen it on social media,
A1868,R_22G0iEaYiDzRjAI,Alcohol,Booze,,Do you have any booze?,General conversation usually in pubs,
A1869,R_bw95q8yiY2NMVGh,Alcohol,"Grog, goonie, chateau cardboard",,"Chateu cardboard is a wine cask, goonie is cheap grog, grog is alcohol",,
A2218,R_2OHB8TXVYJksjjG,Alcohol,Piss,,,,
A2122,R_e5Np4K89gYo5LTb,Alcohol,grog,,He's on the grog,,
A2160,R_3G3NRJvxpCs3qfO,Alcohol,Grog,,Alcohol,Last week,No
A2210,R_3pl27SKfyqs357q,Alcohol,Booze,,Get on the booze,,
A2219,R_2rqnCtSmNh4Iy1L,Alcohol,Grog,,He's on the grog,My dad used the expression. Also 'grog blossom' fir a pimple!,
A2183,R_2y1HFoNH1IMAOVu,Alcohol,Grog,,The barbie is BYOG (bring your own grog).,Casual,"Definitely use more in the top and then I've noticed on the east coast. East coast seems to use the word booze more. Grog, goon bags, booze… Something we all talked about as teenagers"
A2211,R_6nbVYtpCCwXiYN3,Alcohol,"Turps, syrup, piss, slops, paint stripper,",,,,
A2124,R_bDdTWb6lvcrTbTX,Alcohol,grog,,go to the bottleo and get some grog,use it extensively with my brother,
A2161,R_UDr9tCBwvvttlKN,Alcohol,plonk,,He's on the plonk again,"Not much used these days, but once common in general conversation",It seemed to be used to emphasise the bad side of booze
A2185,R_22mhly2uCu4KNNC,Alcohol,Booze,,,Every State I've visited/lived in,
A1870,R_1LwFMAWilk1o0au,Alcohol,Booze; grog,,,Lifetime,
A2162,R_3Egr1sbhcKgigVP,Alcohol,Grog,,Get on the grog,Everywhere,No
A2143,R_2yfuS3kGf0DRVsk,Alcohol,Piss,,Get on the piss,everyday language,
A2163,R_3IWV43SMP5Okvgi,Alcohol,Grog,,I feel sick today because I drank too much grog at the party last night,When I was younger and drank too many,Not really
A2223,R_us7uL4LaoPWNru9,Alcohol,"Piss, grog",,,,
A2117,R_yX9dpPRE4ePHOeJ,Alcohol,Grog,,Pass me the grog I've had a bad day,My whole life I've heard this … family & friends,
A2126,R_uw9KmsnY9dWy1pL,Alcohol,Turps,,Everyone got on the turps last night,In conversation,
A2127,R_3hfRb1QND6yKwRs,Alcohol,"chardie, coldie",,"chardie refers t chardonnay, coldie refers to beer",,
A2164,R_1Hi7I4MjvwjpcPK,Alcohol,Grog,,Let's buy some grog.,Melbourne,Nah
A2128,R_enXFqxPj9EesGNH,Alcohol,Plonk (for wine) frothy (for beer),,Let's cut this bull dust and mosey on down to the Ruberty dub for a frothy or two.,"Still use it, l","Love asking waiters in expensive restaurants for the "" plonk list"""
A2114,R_bsziovvgv0fIj7z,Alcohol,Booze,,Let's get some booze,Australia wide,
A2129,R_1FRnWptPaPJepQ1,Alcohol,On the piss,,Gonna get on the piss this weekend,As long as I can remember. Everywhere.,
A2115,R_3EiNWXl9odA6cWb,Alcohol,Grog or booze,,I'll bring the grog (eg to a BBQ),Among friends,
A2130,R_5iR3XCMcOvofr5D,Alcohol,wallop,,get on the wallop,,
A1872,R_22J69HkkWo5NQHg,Alcohol,drinks,,got drinks?,parties,
A2166,R_77ipzw5DcFNBkZj,Alcohol,On the piss,,I was on the piss last night.,Often and in every day when describing having a few drinks.,No
A2144,R_TdAJCYNYPdBA0O5,Alcohol,Grog,,Just going down the grog shop for a carton,,
A2225,R_1eCOAidKMktD5Xb,Alcohol,Grog,,,,
A2167,R_1lrFahGqW17pCq9,Alcohol,"grog, booze or plonk",,"He's on the grog, booze or plonk.",,Not really Australian
A2131,R_1kSUKiX8mlGSZcw,Alcohol,on the terps,,someone when out drinking,not for a long time,
A2228,R_2WCIIJLkfmJiom9,Alcohol,booze,,Let's have a booze up. i'll get a carton of tinnies,,
A2119,R_3KINkdSKg2ox14s,Alcohol,"Booze, bubbly, cold one",,Don't forget to pack the booze,Everyday conversation,
A2168,R_21h8K3bmpeARUss,Alcohol,"Booze, grog",,,,
A1874,R_pbBIYS8FGZPvQBj,Alcohol,grog,,lets get some grog,everywhere,
A1875,R_1OwWeDzHFlugisH,Alcohol,grog,,I'm going down to the bottle-o to get some grog,idk,
A1876,R_3Eu42STbNZQfldM,Alcohol,grog,,pass us the grog,party,no
A1877,R_3HjfXLsUPOb6pBf,Alcohol,grog,,we need to do down to the pub to get grog,dad,
A2132,R_2tgmjXlStxczrgz,Alcohol,bubbles,,wanna have some bubbles later,mum and mums friends,only used for bubbly wine i forgot the word for
A2169,R_6ihBCnFjdhXnTJn,Alcohol,Piss,,They have been on the piss,,
A1878,R_XImzC1SB0EhtP8d,Alcohol,Grog,,,,
A2133,R_3oKQtyc8c9UfE4H,Alcohol,Grog,,,,
A2170,R_2tb38AMsOAmpxZI,Alcohol,Bevvie,,Bring some bevvies,"Tasmania, Victoria and NSW (probably all over). Not too frequently but sometimes heard over the last 10 years.",
A2229,R_1joYlKDBdx2I7Ma,Alcohol,Booze/grog,,,,
A2120,R_24wtVZ7fT0xvExE,Alcohol,grog,,Let's go to the bottle-o and buy some grog before they shut.,Always and forever and everywhere.,
A2191,R_2qlVvviv9VsL0m3,Alcohol,turps,,he's on the turps with a bottle of gin every night,,
A1879,R_2ri99o50wpDDFUc,Alcohol,booze or grog,,got any grog mate?,when someone is talking about wanting to drink or get on the piss,
A1880,R_3IY7NG2ObOk6wfy,Alcohol,Grog,,,,
A2171,R_2aku0rGLdlKGXyc,Alcohol,Frothies,,Four o'clock. Time to get on the frothies.,"This feels more recent. Probably in the last 10 years, and mostly online.",
A2146,R_2Qu55ya8SaoLeEo,Alcohol,turps,,I've been on the turps,Lifetime of widespread use,
A1882,R_1NfRtxLXM1Py6GF,Alcohol,booze,,,,
A1883,R_3hrTAZMAl2HBbXo,Alcohol,grog,,Do we take any grog?,Party organisation,
A2212,R_3fjW6cMzx35G17p,Alcohol,A slab,,He'll bring a slab,In Victoria in 70 &80's,"Husband's family more genteel, so haven't heard for decades"
A1884,R_5tm4zFYaBiRzLqN,Alcohol,"Grog, Booze,  Plonk,",,What booze shall I buy. Are you on the grog? He's on the plonk,Everywhere,
A1885,R_3CB2s8r21lHvbbh,Alcohol,grog,,We're out of grog,many times many places,
A1886,R_3MKUHJd2R2Js3mW,Alcohol,grog or booze,,,,
A2147,R_31phAoy01VLMQxY,Alcohol,Booze,,He overdid the booze last night,Since childhood,
A1887,R_PMLf3WrhQgbUBe9,Alcohol,booze,,on the booze,,
A2173,R_ThD63zJrgPmGvQJ,Alcohol,grog,,,,
A2232,R_3eeHpC9ncMUxW3h,Alcohol,Booze,,I'll stop by the bottlo and grab some booze on my way to dinner.,,
A2174,R_0VBIfjjSFv8Jebn,Alcohol,Piss,,Joe is on the piss.,Socially and in the media,
A2196,R_cC4P29NM7ilfq2R,Alcohol,Piss,,You wAnna get on the piss?,Everywhere,No
A4404,R_2dGEVHStNX9w9N3,Alcohol,Turps,,Getting on the turps,,
A2148,R_ZsYTiMqlxn73XdD,Alcohol,Grog,,He's going to get some grog,,
A2197,R_1DpUcNairvZNiHQ,Alcohol,Most common piss,,As in get on the piss,,
A2118,R_3oHqeHRbmML76xT,Alcohol,Grog,,I'm going to go grab some grog before the party,E V E R Y W H E R E,
A2175,R_3knyKDcNVmoNOdU,Alcohol,Silver princess,,Had too much silver princess,Friends and capming,The inner silver bladder (goon bag) in a goon box
A2198,R_10vJjqp6Gdey6Be,Alcohol,booze,,He's been off the booze for months now.,,
A2134,R_zd3n0TNwfcSDfnX,Alcohol,Booze,,Go grab some booze,All my life,
A2135,R_AgMVTxjh9w5z4id,Alcohol,booze/grog,,Where's the booze? He's on the grog.,At social events eg parties at home or pub.,
A1891,R_3PBiW16YkDmkKxB,Alcohol,grog,,,,
A1892,R_22WaMjhJ7ituIFs,Alcohol,"grog, goon bag",,oi mum can you get me some grog from the frisge,my sister went to get some grog but got a goon back,
A1893,R_cu205K7ijfCjFh7,Alcohol,Plonk,,,,
A1894,R_3s4Fmn473JCdtu8,Alcohol,grog,,will there be grog at the party?,party,
A1895,R_2dKfEFny8vya4Ur,Alcohol,grog,,get on the grog would ya,party,no
A1897,R_1pQWBJ5uKl586Ze,Alcohol,booze,,,,
A1899,R_3Pv4IUiRTNpEfbj,Alcohol,Beer,,Wanna beer mate?,pubs,
A1901,R_1hSWTs24y3xliWW,Alcohol,booze,,,,
A1902,R_1onFdShUHMk4G8P,Alcohol,a cold one,,lets crack open a cold one with the boys,when drinking beer,
A1903,R_21aX7ACxUOYlLHJ,Alcohol,On the drink,,They are out on the drink,When talking about people at the pub or having a big drinking session,
A1904,R_2YlAPADnLCgxMrP,Alcohol,grog,,gonna go get a bit o' grog,"when an adult, usually an older adult, says they're headed to the pub or something like that",
A1905,R_30iehHdMmQZ06nw,Alcohol,piss,,He was on the piss last night.,"Here and there, from 1970s.","Mainly about beer, perhaps XXXX (which is said by NSW persons to taste like it)."
A1906,R_31MLlaVPbtrwgYD,Alcohol,"grog, booze, plonk",,"that place sells really cheap grog, booze, plonk",family/tv,
A2150,R_2c7ad9Al9VFvTfK,Alcohol,Booze,,,,
A2151,R_1N3PLzI2X9WfJcl,Alcohol,'Grog' 'booze',,"Grog on, grog-shop - boozer, booze-bus",,
A1908,R_z8qQ8AOplPHYmNb,Alcohol,Piss,,,,
A2116,R_T8igUQnRBdtAZb3,Alcohol,Charge,,Getting charged up,Conversation,Drinking to drunk
A2233,R_3Euxu4IjTGL3lyp,Alcohol,Piss,,We've come here to sink piss,All the time,
A1909,R_ONiLJDZyRPt8oj7,Alcohol,grog or booze,,Have you got the booze/grog?,socially,
A1910,R_4UyUo2wM5IBspsl,Alcohol,Turps,,He's been on the turps all night.,As a young child and teenager in the 1960s and 1970s. Typically by my parents generation.,
A1911,R_25yeOwuW7f8aLIT,Alcohol,Grog,,Have some grog.,,
A2200,R_2e2QKgx8ux3IGEz,Alcohol,"red can, booze, frothy, cracking one open, wizard stick",,Cracking one open with the boys,Lyrics in a song by FIDLAR,
A2213,R_2YhzTkkShyzG8xg,Alcohol,Grog,,Let's get some grog,In casual conservation,
A1912,R_2962341SIJYEfZY,Alcohol,Grog,,Bottle of grog,,
A1913,R_3s5l9f7r3GHEZ1h,Alcohol,Turps,,I got on the turps last night,Family gatherings,
A2136,R_3g4TDu1O1cRWrG4,Alcohol,Grog. Turps Piss Slops,,He's on the piss again.,,
A1914,R_3P7iUXacKurrlc8,Alcohol,Turps,,,,
A1915,R_0TiM60lVx83mdsR,Alcohol,Booze,,Did you get some booze in for tomorrow?,everywhere when arranging to meet up for a drink or party,
A1916,R_1q8vNqTxw8bhuut,Alcohol,Booze,,Let's get some booze,Friends,
A1917,R_30u9n4v1TNaC91Q,Alcohol,"booze, plonk, gooner, frothy, coldie",,Bring your own booze/gooner. Let's catch up for for a coldie/frothy?,socially,"You could describe plonk as cheap, not nice or fine wine."
A1918,R_21cdeVaQq2JpOul,Alcohol,Booze or grog.,,I'm going to buy some booze. I bought some grog today,Everywhere,No
A1920,R_3HHrcaqh0S4n273,Alcohol,grog,,Did you get the grog?,My generation still use this word whereas younger people tend to say booze.,
A2214,R_dmnW60miiC8gZIl,Alcohol,Grog,,I have to oder the grog for the party,Still used,I understood it originated with sailors and the army at the time of settlement. Soldiers paid with rum
A2178,R_2sbgBrOX1fq6eay,Alcohol,"Booze, grog, plonk, turps, piss, poison",,"inter changeable getting on the booze, grog, turps, piss. have a glass of plonk, what's your poison?","conversations, social media",
A1921,R_1NyaBIfHRM2QUaT,Alcohol,Booze,,Booze up,,
A1922,R_3JDlzilAfDIYyVg,Alcohol,booz,,,,
A2235,R_1hQBUra6CraJ7u3,Alcohol,plonk,,We got on the plonk last night,,
A1923,R_Wq84bunUZ3q8KD7,Alcohol,booze...a heart starter,,who's bringing the booze,,
A1924,R_1j8oVmo8IlDPxz9,Alcohol,Booze,,,,
A1925,R_p5AzBx6V7uLLT6F,Alcohol,Piss,,Do you want some more piss?,Pub,
A2202,R_1KrmXgpIrs6HzSK,Alcohol,Booze,,There was lots of booze at the party,When talking about alcohol,
A1926,R_2BbTBH4Twn0e2fH,Alcohol,Turps,,"Heading to the pub tonight, might get on the turps","Community, friends",
A2179,R_00zCFImEieqVlPH,Alcohol,grog,,he's on the grog again,I had used it watch the SBS series on addiction,no
A2215,R_yrnXlSJLQIcI2RP,Alcohol,"Grog, goon, bevvie",,,,
A1927,R_2rHCaO9NrjHZ4Sg,Alcohol,Piss,,"""We're going to get on the piss"" ""Getting pissed""",Regularly used in most situations involving alcohol,
A1929,R_1LGasTbJGrd5NBZ,Alcohol,a cold one,,get me a cold one from the esky,at a party with the boys and you send someone to grab a few cold ones for the lads,dont be a bitch and do a vortex
A1930,R_30riZnBSaeH8LMD,Alcohol,Booze,,to get on the booze; he/she is a real boozer,"Very often. When talking about going to the pub, going to the bottle shop, describing a party. Not enough booze. Too much booze.",
A2203,R_1eUZcQ5hXp7BZ18,Alcohol,booze,,u got any booze,,
A2216,R_3EbR88BzNpV1ytu,Alcohol,drinks,,get drinks,everywhere,no
A2204,R_AKBCL7w2mCQN2c9,Alcohol,piss,,sinking some piss,everywhere,no
A2206,R_3FKzUBdibmo36DZ,Alcohol,grog,,,,
A1931,R_27etLEWx0pkhqwN,Alcohol,grog,,,,
A2217,R_6D9wF868MxQcFJD,Alcohol,"sorry, just grog",,"nobody says ""alcohol"" just ""like a grog? YES THANK YOU.",everywhere; sorry I know you want something a bit left of centre,it makes me thirsty
A1932,R_1KkC9C6qMosem9D,Alcohol,Turps,,Getting on the turps,,
A1933,R_1MYgXVuZQeeo5En,Alcohol,Tuppeny dark,,,,
A1934,R_1Eb6o8b2DN8MMnQ,Alcohol,Goon bag,,Bbq,She brought a goon bag,
A1936,R_2EodOlyZaThiGvi,Alcohol,the piss,,Getting on the piss,regional australia,
A2138,R_CdnIfAondEGuw25,Alcohol,grog and droogs,,Loaded up the 4bie with the grog and the droogs,oidfhjgiohfwioj,iouhfiughfiuop
A1937,R_31mifuTPO0K79Xg,Alcohol,Piss,,It was a real piss up.,Not when I was a kid - no swearing in our house. From when I went to Uni onwards,
A2207,R_2wdwvEr6dPdxuPE,Alcohol,Turps,,Let's get on the turps.,All over Australia for many years.,
A1938,R_2e4CATdWslp7uVV,Alcohol,grog,,did you bring the grog?,Parents and in shows,
A1939,R_1jkRFId2FW86Bvb,Alcohol,"Alco (short for alcohol), can also refer to an alcoholic",,"she's into the alco today, more then a few drinks",Everywhere,nope
A1941,R_XYtDtTcYhsQHNND,Alcohol,grog,,Did you get the grog?,With family,"I think my family used it somewhat ironically/facetiously, but they did use it"
A1942,R_3irJ01s6tUWXuLb,Alcohol,Grog,,,,
A1943,R_9U2a17HP23Wwwjn,Alcohol,"booze, sauce, juice",,,,
A1944,R_3PT5KSS4kP5InWu,Alcohol,goon,,Where's your goon bag?,"Perth, mid-2000s",Usually refers to boxed wine
A1946,R_1ptW81TzBi4MgtJ,Alcohol,goon,,he got a goon bag from the bottle-O,in common parlance,"it is specifically cheap, cask wine."
A1947,R_23UhmkrYxARjCnO,Alcohol,grog,,he was on the grog last night,In lots of places when generally talking about beer.,
A1948,R_qPXqu0d9ibMNMrf,Alcohol,Grog,,Did you bring some grog,Parties,
A1949,R_1itvQ3i4U751NTc,Alcohol,piss or pissed,,"They got on the piss, or he was a bit pissed","all the time, everywhere",
A1950,R_1mQ1mRz6rR464tz,Alcohol,Grog,,He's on the grog,Natural conversation,
A1951,R_2P0rWdbI3Dd5zRI,Alcohol,booze,,,,
A1952,R_2QDGQdibhnIPxUa,Alcohol,Booze,,Just buying the booze,Not sure,
A1953,R_WCzRp2YFkyezGfv,Alcohol,Grog,,Did you get on the grog last night?,"People, film and TV",
A1954,R_sSB3Cl2jJt822R3,Alcohol,Piss,,Let's get on the piss.,"Heard it throughout life, especially by men.",
A1955,R_2YROyoKA0AR0YLC,Alcohol,Tinnies,,"""Going to the bottleo to pick up some tinnies""","Everywhere, all my life",
A1956,R_ukq5TZ5NuERl4Qx,Alcohol,Grog,,,,
A1957,R_1Qgx2sNqpD5pgbi,Alcohol,Piss,,Getting on the piss tonight,"Perth, present day",Usually refers to beers
A1958,R_1g0fJ0e6ND4av3Z,Alcohol,Plonk,,Go to the bottleo and get some plonk,,
A1959,R_bIBl31NdpQPGEYF,Alcohol,Grog,,You should lay off the grog for a while,Television,A bit dated now
A1960,R_2ZJqFmWLFm1jdNN,Alcohol,Piss,,Let's get on the piss!,General use,
A1961,R_2fHHfI2516ZFZI2,Alcohol,Grog,,I'll pop by the grog shop on the way home,My mum used to say grog!,
